CC.Course_Number,CC.Section_Number,CC.TermID,CC.Expression,CC.PowerschoolID
521,2,3300,"8-9(A,C,E,G)",310
523,1,3302,"4-5(A,C,E,G) 6(E,G)",310
717,1,3302,"2-4(B,D,F,H)",310
982,22,3301,"5(B,D,F,H)",310
984,22,3302,"5(B,D,F,H)",310
983,32,3302,"7(A,C,E,G)",310
340,4,3300,"10-11(A,C,E,G)",310
1175,6,3302,6-7(D),310
1176,6,3301,6-7(D),310
522,1,3301,"4-5(A,C,E,G) 6(E,G)",310
716,1,3301,"2-4(B,D,F,H)",310
729,2,3300,"12-13(A,C,E,G)",310
981,32,3301,"7(A,C,E,G)",310
Senior HR,4,3300,1(A-H),310
256,1,3300,"10-11(B,D,F,H)",310
110,12,3300,"12-13(B,D,F,H)",310
1176,3,3301,4-5(E),315
727,1,3301,"4-5(B,D,F,H)",315
981,42,3301,"9(A,C,E,G)",315
983,42,3302,"9(A,C,E,G)",315
1093,2,3302,"4-5(A,C,E,G)",315
1094,2,3302,"4-5(B,D,F,H)",315
1175,6,3302,6-7(D),315
252,4,3300,"10-11(B,D,F,H)",315
521,1,3300,"2-3(B,D,F,H)",315
527,1,3300,"6-7(A,C,E,G)",315
742,1,3301,"6-7(B,D,F,H)",315
850,1,3300,"10-11(A,C,E,G)",315
982,41,3301,"8(B,D,F,H)",315
984,41,3302,"8(B,D,F,H)",315
110,12,3300,"12-13(B,D,F,H)",315
345,2,3300,"12-13(A,C,E,G)",315
Senior HR,4,3300,1(A-H),315
806,1,3300,"14(A,C,E,G)",315
1175,4,3302,4-5(F),323
229,2,3300,"12-13(B,D,F,H)",323
414,1,3300,"6-7(B,D,F,H)",323
523,1,3302,"4-5(A,C,E,G) 6(E,G)",323
981,52,3301,"11(A,C,E,G)",323
983,32,3302,"7(A,C,E,G)",323
110,4,3300,"8-9(A,C,E,G)",323
1176,5,3301,6-7(C),323
256,1,3300,"10-11(B,D,F,H)",323
345,2,3300,"12-13(A,C,E,G)",323
522,1,3301,"4-5(A,C,E,G) 6(E,G)",323
729,3,3300,"2-3(B,D,F,H)",323
854,1,3300,"14(A,C,E,G)",323
982,41,3301,"8(B,D,F,H)",323
984,41,3302,"8(B,D,F,H)",323
Senior HR,4,3300,1(A-H),323
1026,1,3302,"12-13(B,D,F,H)",325
340,9,3300,"10-11(B,D,F,H)",325
491,2,3300,"4-5(B,D,F,H)",325
644,1,3301,"6-7(A,C,E,G)",325
742,3,3302,"10-11(A,C,E,G)",325
981,51,3301,"10(A,C,E,G)",325
982,42,3301,"9(B,D,F,H)",325
983,32,3302,"7(A,C,E,G)",325
984,41,3302,"8(B,D,F,H)",325
225,4,3300,"12-13(A,C,E,G)",325
380,2,3302,"4-5(A,C,E,G)",325
1176,12,3301,12-13(F),325
1175,7,3302,8-9(E),325
1020,1,3300,"2-3(A,C,E,G)",325
110,9,3300,"6-7(B,D,F,H)",325
521,2,3300,"8-9(A,C,E,G)",325
Senior HR,4,3300,1(A-H),325
880,3,3301,"10-11(A,C,E,G)",330
727,2,3302,"4-5(B,D,F,H)",330
340,7,3300,"6-7(B,D,F,H)",330
982,42,3301,"9(B,D,F,H)",330
984,42,3302,"9(B,D,F,H)",330
557,1,3301,"4-5(B,D,F,H)",330
865,1,3302,"6-7(A,C,E,G)",330
981,31,3301,"6(A,C,E,G)",330
983,41,3302,"8(A,C,E,G)",330
1176,2,3301,2-3(D),330
1175,2,3302,2-3(D),330
540,1,3300,"4-5(A,C,E,G)",330
110,11,3300,"10-11(B,D,F,H)",330
223,1,3300,"2-3(A,C,E,G)",330
728,1,3301,"8-9(A,C,E,G)",330
760,1,3302,"10-11(A,C,E,G)",330
Senior HR,4,3300,1(A-H),330
1175,7,3302,8-9(E),334
229,1,3300,"12-13(A,C,E,G)",334
676,1,3300,"2-3(B,D,F,H)",334
984,22,3302,"5(B,D,F,H)",334
729,1,3300,"4-5(A,C,E,G)",334
981,52,3301,"11(A,C,E,G)",334
1176,7,3301,8-9(E),334
983,52,3302,"11(A,C,E,G)",334
1032,1,3300,"8-9(B,D,F,H)",334
110,3,3300,"6-7(A,C,E,G)",334
345,4,3300,"6-7(B,D,F,H)",334
982,22,3301,"5(B,D,F,H)",334
Senior HR,4,3300,1(A-H),334
520,4,3300,"10-11(B,D,F,H)",334
728,1,3301,"8-9(A,C,E,G)",335
760,1,3302,"10-11(A,C,E,G)",335
983,42,3302,"9(A,C,E,G)",335
340,6,3300,"2-3(B,D,F,H)",335
982,32,3301,"7(B,D,F,H)",335
984,32,3302,"7(B,D,F,H)",335
540,4,3300,"12-13(B,D,F,H)",335
223,2,3300,"8-9(B,D,F,H)",335
644,2,3302,"6-7(A,C,E,G)",335
981,31,3301,"6(A,C,E,G)",335
557,1,3301,"4-5(B,D,F,H)",335
710,3,3301,"10-11(A,C,E,G)",335
727,2,3302,"4-5(B,D,F,H)",335
110,2,3300,"4-5(A,C,E,G)",335
1175,10,3302,10-11(D),335
1176,10,3301,10-11(D),335
Senior HR,4,3300,1(A-H),335
1199,87,3300,"10-11(B,D,F,H)",335
1032,1,3300,"8-9(B,D,F,H)",336
1175,6,3302,6-7(D),336
229,2,3300,"12-13(B,D,F,H)",336
521,2,3300,"8-9(A,C,E,G)",336
650,1,3300,"10-11(A,C,E,G)",336
981,32,3301,"7(A,C,E,G)",336
983,32,3302,"7(A,C,E,G)",336
1094,1,3301,"4-5(B,D,F,H)",336
110,6,3300,"12-13(A,C,E,G)",336
1176,13,3301,"14(A,C,E,G)",336
256,1,3300,"10-11(B,D,F,H)",336
340,1,3300,"2-3(A,C,E,G)",336
522,1,3301,"4-5(A,C,E,G) 6(E,G)",336
523,1,3302,"4-5(A,C,E,G) 6(E,G)",336
729,3,3300,"2-3(B,D,F,H)",336
982,31,3301,"6(B,D,F,H)",336
984,22,3302,"5(B,D,F,H)",336
Senior HR,4,3300,1(A-H),336
1030,2,3301,"4-5(B,D,F,H)",340
1093,1,3302,"10-11(A,C,E,G)",340
1094,2,3302,"4-5(B,D,F,H)",340
110,1,3300,"2-3(A,C,E,G)",340
1176,8,3301,8-9(F),340
521,1,3300,"2-3(B,D,F,H)",340
727,3,3302,"8-9(B,D,F,H)",340
983,41,3302,"8(A,C,E,G)",340
1095,1,3301,"12-13(A,C,E,G)",340
1175,12,3302,12-13(F),340
225,2,3300,"6-7(A,C,E,G)",340
340,9,3300,"10-11(B,D,F,H)",340
714,1,3301,"8-9(A,C,E,G)",340
981,51,3301,"10(A,C,E,G)",340
982,31,3301,"6(B,D,F,H)",340
984,31,3302,"6(B,D,F,H)",340
Senior HR,4,3300,1(A-H),340
340,6,3300,"2-3(B,D,F,H)",342
981,42,3301,"9(A,C,E,G)",342
983,42,3302,"9(A,C,E,G)",342
1175,11,3302,12-13(E),342
1176,11,3301,12-13(E),342
1030,2,3301,"4-5(B,D,F,H)",342
264,2,3300,"6-7(B,D,F,H)",342
527,2,3300,"10-11(A,C,E,G)",342
984,41,3302,"8(B,D,F,H)",342
729,1,3300,"4-5(A,C,E,G)",342
110,11,3300,"10-11(B,D,F,H)",342
254,1,3300,"6-7(A,C,E,G)",342
412,5,3300,"12-13(B,D,F,H)",342
982,41,3301,"8(B,D,F,H)",342
Senior HR,4,3300,1(A-H),342
1175,11,3302,12-13(E),343
110,1,3300,"2-3(A,C,E,G)",343
264,2,3300,"6-7(B,D,F,H)",343
380,9,3301,"8-9(A,C,E,G)",343
710,2,3302,"8-9(A,C,E,G)",343
717,3,3302,"4-6(A,C,E,G)",343
982,51,3301,"10(B,D,F,H)",343
984,51,3302,"10(B,D,F,H)",343
1068,1,3300,"12-13(B,D,F,H)",343
1176,11,3301,12-13(E),343
340,4,3300,"10-11(A,C,E,G)",343
412,4,3300,"8-9(B,D,F,H)",343
645,1,3301,"4-5(B,D,F,H)",343
716,3,3301,"4-6(A,C,E,G)",343
719,6,3302,"4-5(B,D,F,H)",343
981,32,3301,"7(A,C,E,G)",343
983,32,3302,"7(A,C,E,G)",343
Senior HR,4,3300,1(A-H),343
1020,1,3300,"2-3(A,C,E,G)",346
1026,1,3302,"12-13(B,D,F,H)",346
1031,2,3302,"4-5(B,D,F,H)",346
110,11,3300,"10-11(B,D,F,H)",346
1175,11,3302,12-13(E),346
1176,4,3301,4-5(F),346
345,3,3300,"2-3(B,D,F,H)",346
806,1,3300,"14(A,C,E,G)",346
982,42,3301,"9(B,D,F,H)",346
984,41,3302,"8(B,D,F,H)",346
225,2,3300,"6-7(A,C,E,G)",346
414,1,3300,"6-7(B,D,F,H)",346
850,1,3300,"10-11(A,C,E,G)",346
981,42,3301,"9(A,C,E,G)",346
983,41,3302,"8(A,C,E,G)",346
Senior HR,9,3300,1(A-H),346
110,10,3300,"8-9(B,D,F,H)",352
1175,1,3302,2-3(C),352
1176,4,3301,4-5(F),352
345,3,3300,"2-3(B,D,F,H)",352
527,2,3300,"10-11(A,C,E,G)",352
981,42,3301,"9(A,C,E,G)",352
983,42,3302,"9(A,C,E,G)",352
229,1,3300,"12-13(A,C,E,G)",352
252,4,3300,"10-11(B,D,F,H)",352
412,2,3300,"6-7(A,C,E,G)",352
729,1,3300,"4-5(A,C,E,G)",352
742,2,3302,"6-7(B,D,F,H)",352
982,31,3301,"6(B,D,F,H)",352
984,22,3302,"5(B,D,F,H)",352
Senior HR,9,3300,1(A-H),352
340,4,3300,"10-11(A,C,E,G)",358
557,2,3302,"4-5(B,D,F,H)",358
981,41,3301,"8(A,C,E,G)",358
984,32,3302,"7(B,D,F,H)",358
727,1,3301,"4-5(B,D,F,H)",358
982,42,3301,"9(B,D,F,H)",358
110,11,3300,"10-11(B,D,F,H)",358
1175,11,3302,12-13(E),358
1176,12,3301,12-13(F),358
1089,2,3300,"14(B,D,F,H)",358
412,2,3300,"6-7(A,C,E,G)",358
806,1,3300,"14(A,C,E,G)",358
890,1,3301,"6-7(B,D,F,H)",358
983,42,3302,"9(A,C,E,G)",358
Senior HR,9,3300,1(A-H),358
820,2,3300,"2-3(B,D,F,H)",358
1199,98,3300,"2-3(A,C,E,G)",358
983,42,3302,"9(A,C,E,G)",359
984,32,3302,"7(B,D,F,H)",359
545,1,3300,"2-3(A,C,E,G)",359
110,10,3300,"8-9(B,D,F,H)",359
1175,10,3302,10-11(D),359
1176,10,3301,10-11(D),359
981,42,3301,"9(A,C,E,G)",359
982,32,3301,"7(B,D,F,H)",359
1094,1,3301,"4-5(B,D,F,H)",359
340,8,3300,"12-13(B,D,F,H)",359
885,2,3302,"4-5(B,D,F,H)",359
1092,1,3301,"10-11(A,C,E,G)",359
252,1,3300,"6-7(A,C,E,G)",359
922,4,3302,"10-11(A,C,E,G)",359
521,1,3300,"2-3(B,D,F,H)",359
Senior HR,9,3300,1(A-H),359
1099,1,3300,"8-9(A,C,E)",360
252,4,3300,"10-11(B,D,F,H)",360
982,42,3301,"9(B,D,F,H)",360
984,42,3302,"9(B,D,F,H)",360
981,32,3301,"7(A,C,E,G)",360
983,32,3302,"7(A,C,E,G)",360
110,12,3300,"12-13(B,D,F,H)",360
1176,9,3301,10-11(C),360
345,2,3300,"12-13(A,C,E,G)",360
729,1,3300,"4-5(A,C,E,G)",360
846,1,3302,"6-7(B,D,F,H)",360
1175,4,3302,4-5(F),360
521,1,3300,"2-3(B,D,F,H)",360
845,1,3301,"6-7(B,D,F,H)",360
1094,1,3301,"4-5(B,D,F,H)",360
Senior HR,9,3300,1(A-H),360
495,1,3300,"2-3(A,C,E,G)",360
1051,1,3302,"14(B,D,F,H)",361
1176,1,3301,2-3(C),361
340,4,3300,"10-11(A,C,E,G)",361
412,2,3300,"6-7(A,C,E,G)",361
514,4,3300,"2-3(B,D,F,H)",361
719,7,3301,"8-9(B,D,F,H)",361
729,1,3300,"4-5(A,C,E,G)",361
981,41,3301,"8(A,C,E,G)",361
982,31,3301,"6(B,D,F,H)",361
983,42,3302,"9(A,C,E,G)",361
984,31,3302,"6(B,D,F,H)",361
110,8,3300,"4-5(B,D,F,H)",361
1175,1,3302,2-3(C),361
225,6,3300,"10-11(B,D,F,H)",361
380,6,3302,"8-9(B,D,F,H)",361
Senior HR,9,3300,1(A-H),361
110,2,3300,"4-5(A,C,E,G)",362
1175,2,3302,2-3(D),362
1180,51,3300,"2(A-C,E-G) 3(B-C,E,G)",362
340,5,3300,"12-13(A,C,E,G)",362
644,2,3302,"6-7(A,C,E,G)",362
852,2,3300,"10-11(B,D,F,H)",362
981,32,3301,"7(A,C,E,G)",362
984,32,3302,"7(B,D,F,H)",362
1176,2,3301,2-3(D),362
223,2,3300,"8-9(B,D,F,H)",362
412,5,3300,"12-13(B,D,F,H)",362
558,1,3301,"8-9(A,C,E,G)",362
645,1,3301,"4-5(B,D,F,H)",362
727,2,3302,"4-5(B,D,F,H)",362
922,4,3302,"10-11(A,C,E,G)",362
982,32,3301,"7(B,D,F,H)",362
983,41,3302,"8(A,C,E,G)",362
Senior HR,9,3300,1(A-H),362
1032,1,3300,"8-9(B,D,F,H)",363
1095,1,3301,"12-13(A,C,E,G)",363
225,3,3300,"10-11(A,C,E,G)",363
716,3,3301,"4-6(A,C,E,G)",363
981,32,3301,"7(A,C,E,G)",363
983,22,3302,"5(A,C,E,G)",363
1024,1,3301,"12-13(B,D,F,H)",363
1092,4,3302,"6-7(A,C,E,G)",363
1094,1,3301,"4-5(B,D,F,H)",363
110,11,3300,"10-11(B,D,F,H)",363
1176,7,3301,8-9(E),363
345,1,3300,"2-3(A,C,E,G)",363
717,1,3302,"2-4(B,D,F,H)",363
742,2,3302,"6-7(B,D,F,H)",363
982,32,3301,"7(B,D,F,H)",363
984,22,3302,"5(B,D,F,H)",363
Senior HR,9,3300,1(A-H),363
1025,Online,3301,"14(A,C,E,G)",363
1026,1,3302,"12-13(B,D,F,H)",363
1175,99,3302,"14(A,C,E,G)",363
1020,2,3300,"14(A,C,E,G)",363
558,1,3301,"8-9(A,C,E,G)",366
981,52,3301,"11(A,C,E,G)",366
225,4,3300,"12-13(A,C,E,G)",366
982,52,3301,"11(B,D,F,H)",366
984,52,3302,"11(B,D,F,H)",366
710,2,3302,"8-9(A,C,E,G)",366
110,7,3300,"2-3(B,D,F,H)",366
645,1,3301,"4-5(B,D,F,H)",366
983,52,3302,"11(A,C,E,G)",366
340,1,3300,"2-3(A,C,E,G)",366
Senior HR,9,3300,1(A-H),366
412,5,3300,"12-13(B,D,F,H)",366
527,3,3300,"6-7(B,D,F,H)",366
1175,5,3302,6-7(C),366
1176,5,3301,6-7(C),366
727,3,3302,"8-9(B,D,F,H)",366
527,2,3300,"10-11(A,C,E,G)",367
716,3,3301,"4-6(A,C,E,G)",367
412,5,3300,"12-13(B,D,F,H)",367
1175,1,3302,2-3(C),367
729,2,3300,"12-13(A,C,E,G)",367
1176,1,3301,2-3(C),367
717,3,3302,"4-6(A,C,E,G)",367
981,32,3301,"7(A,C,E,G)",367
983,32,3302,"7(A,C,E,G)",367
110,8,3300,"4-5(B,D,F,H)",367
252,4,3300,"10-11(B,D,F,H)",367
982,41,3301,"8(B,D,F,H)",367
984,41,3302,"8(B,D,F,H)",367
345,4,3300,"6-7(B,D,F,H)",367
Senior HR,9,3300,1(A-H),367
521,1,3300,"2-3(B,D,F,H)",369
716,3,3301,"4-6(A,C,E,G)",369
982,32,3301,"7(B,D,F,H)",369
981,32,3301,"7(A,C,E,G)",369
1176,4,3301,4-5(F),369
1175,11,3302,12-13(E),369
1094,2,3302,"4-5(B,D,F,H)",369
229,2,3300,"12-13(B,D,F,H)",369
717,3,3302,"4-6(A,C,E,G)",369
983,32,3302,"7(A,C,E,G)",369
1032,1,3300,"8-9(B,D,F,H)",369
1095,1,3301,"12-13(A,C,E,G)",369
110,1,3300,"2-3(A,C,E,G)",369
252,2,3300,"10-11(A,C,E,G)",369
340,9,3300,"10-11(B,D,F,H)",369
984,32,3302,"7(B,D,F,H)",369
Senior HR,3,3300,1(A-H),369
340,5,3300,"12-13(A,C,E,G)",377
644,2,3302,"6-7(A,C,E,G)",377
727,3,3302,"8-9(B,D,F,H)",377
981,51,3301,"10(A,C,E,G)",377
983,41,3302,"8(A,C,E,G)",377
714,1,3301,"8-9(A,C,E,G)",377
982,41,3301,"8(B,D,F,H)",377
1176,12,3301,12-13(F),377
110,2,3300,"4-5(A,C,E,G)",377
1175,4,3302,4-5(F),377
252,4,3300,"10-11(B,D,F,H)",377
412,1,3300,"2-3(A,C,E,G)",377
514,4,3300,"2-3(B,D,F,H)",377
746,1,3301,"6-7(B,D,F,H)",377
984,32,3302,"7(B,D,F,H)",377
Senior HR,9,3300,1(A-H),377
928,1,3300,"14(A,C,E,G)",377
1175,5,3302,6-7(C),384
340,5,3300,"12-13(A,C,E,G)",384
512,1,3300,"2-4(F,H)",384
982,31,3301,"6(B,D,F,H)",384
984,31,3302,"6(B,D,F,H)",384
1032,1,3300,"8-9(B,D,F,H)",384
1092,2,3301,"6-7(A,C,E,G)",384
110,1,3300,"2-3(A,C,E,G)",384
1176,3,3301,4-5(E),384
252,4,3300,"10-11(B,D,F,H)",384
380,2,3302,"4-5(A,C,E,G)",384
512L,1,3300,"2-4(B,D)",384
981,51,3301,"10(A,C,E,G)",384
983,51,3302,"10(A,C,E,G)",384
Senior HR,5,3300,1(A-H),384
521,2,3300,"8-9(A,C,E,G)",384
928,1,3300,"14(A,C,E,G)",384
540,1,3300,"4-5(A,C,E,G)",385
718,4,3302,"2-3(B,D,F,H)",385
1176,2,3301,2-3(D),385
340,7,3300,"6-7(B,D,F,H)",385
714,2,3302,"8-9(A,C,E,G)",385
728,1,3301,"8-9(A,C,E,G)",385
884,1,3302,"12-13(B,D,F,H)",385
982,42,3301,"9(B,D,F,H)",385
984,42,3302,"9(B,D,F,H)",385
225,3,3300,"10-11(A,C,E,G)",385
719,5,3301,"4-5(B,D,F,H)",385
981,32,3301,"7(A,C,E,G)",385
983,32,3302,"7(A,C,E,G)",385
1175,11,3302,12-13(E),385
110,11,3300,"10-11(B,D,F,H)",385
412,1,3300,"2-3(A,C,E,G)",385
Senior HR,5,3300,1(A-H),385
1024,1,3301,"12-13(B,D,F,H)",387
1026,1,3302,"12-13(B,D,F,H)",387
1030,1,3301,"4-5(A,C,E,G)",387
540,2,3300,"4-5(B,D,F,H)",387
264,1,3300,"6-7(A,C,E,G)",387
412,1,3300,"2-3(A,C,E,G)",387
742,2,3302,"6-7(B,D,F,H)",387
1175,4,3302,4-5(F),387
1176,6,3301,6-7(D),387
340,4,3300,"10-11(A,C,E,G)",387
981,42,3301,"9(A,C,E,G)",387
982,52,3301,"11(B,D,F,H)",387
983,41,3302,"8(A,C,E,G)",387
984,52,3302,"11(B,D,F,H)",387
110,10,3300,"8-9(B,D,F,H)",387
Senior HR,5,3300,1(A-H),387
1176,5,3301,6-7(C),390
225,7,3300,"8-9(B,D,F,H)",390
408,1,3300,"2-3(A,C,E,G)",390
710,1,3301,"8-9(A,C,E,G)",390
982,32,3301,"7(B,D,F,H)",390
110,7,3300,"2-3(B,D,F,H)",390
1180,65,3300,"10(A,C-E,G-H) 11(A,D-E,G)",390
340,5,3300,"12-13(A,C,E,G)",390
380,11,3301,"4-5(B,D,F,H)",390
540,4,3300,"12-13(B,D,F,H)",390
860,2,3302,"8-9(A,C,E,G)",390
981,22,3301,"5(A,C,E,G)",390
Senior HR,5,3300,1(A-H),390
557,2,3302,"4-5(B,D,F,H)",390
983,31,3302,"6(A,C,E,G)",390
984,31,3302,"6(B,D,F,H)",390
1175,3,3302,4-5(E),390
1175,2,3302,2-3(D),391
1180,61,3300,"2(A-C,E-G) 3(A-B,F-G)",391
380,12,3302,"4-5(B,D,F,H)",391
540,3,3300,"8-9(A,C,E,G)",391
981,22,3301,"5(A,C,E,G)",391
983,31,3302,"6(A,C,E,G)",391
1092,2,3301,"6-7(A,C,E,G)",391
110,9,3300,"6-7(B,D,F,H)",391
1176,2,3301,2-3(D),391
223,2,3300,"8-9(B,D,F,H)",391
340,5,3300,"12-13(A,C,E,G)",391
408,8,3300,"12-13(B,D,F,H)",391
645,1,3301,"4-5(B,D,F,H)",391
710,4,3302,"10-11(A,C,E,G)",391
982,51,3301,"10(B,D,F,H)",391
984,52,3302,"11(B,D,F,H)",391
Senior HR,5,3300,1(A-H),391
1175,1,3302,2-3(C),392
491,2,3300,"4-5(B,D,F,H)",392
728,1,3301,"8-9(A,C,E,G)",392
884,1,3302,"12-13(B,D,F,H)",392
981,31,3301,"6(A,C,E,G)",392
984,41,3302,"8(B,D,F,H)",392
110,6,3300,"12-13(A,C,E,G)",392
1176,12,3301,12-13(F),392
340,4,3300,"10-11(A,C,E,G)",392
376,2,3302,"6-7(B,D,F,H)",392
558,2,3302,"8-9(A,C,E,G)",392
729,3,3300,"2-3(B,D,F,H)",392
852,2,3300,"10-11(B,D,F,H)",392
922,1,3301,"6-7(B,D,F,H)",392
982,42,3301,"9(B,D,F,H)",392
983,31,3302,"6(A,C,E,G)",392
Senior HR,5,3300,1(A-H),392
540,1,3300,"4-5(A,C,E,G)",392
1175,9,3302,10-11(C),399
345,1,3300,"2-3(A,C,E,G)",399
716,2,3301,"11-13(B,D,F,H)",399
981,52,3301,"11(A,C,E,G)",399
983,22,3302,"5(A,C,E,G)",399
110,8,3300,"4-5(B,D,F,H)",399
1176,8,3301,8-9(F),399
412,3,3300,"8-9(A,C,E,G)",399
650,2,3300,"6-7(B,D,F,H)",399
676,1,3300,"2-3(B,D,F,H)",399
717,2,3302,"11-13(B,D,F,H)",399
729,2,3300,"12-13(A,C,E,G)",399
982,51,3301,"10(B,D,F,H)",399
984,51,3302,"10(B,D,F,H)",399
Senior HR,5,3300,1(A-H),399
264,1,3300,"6-7(A,C,E,G)",399
1175,11,3302,12-13(E),402
262,1,3300,"6-7(B,D,F,H)",402
558,2,3302,"8-9(A,C,E,G)",402
982,42,3301,"9(B,D,F,H)",402
110,11,3300,"10-11(B,D,F,H)",402
1176,11,3301,12-13(E),402
340,2,3300,"6-7(A,C,E,G)",402
412,1,3300,"2-3(A,C,E,G)",402
710,4,3302,"10-11(A,C,E,G)",402
884,1,3302,"12-13(B,D,F,H)",402
981,42,3301,"9(A,C,E,G)",402
983,22,3302,"5(A,C,E,G)",402
984,42,3302,"9(B,D,F,H)",402
Senior HR,5,3300,1(A-H),402
557,1,3301,"4-5(B,D,F,H)",402
729,3,3300,"2-3(B,D,F,H)",402
1061,1,3300,"2-3(B,D,F,H)",405
110,9,3300,"6-7(B,D,F,H)",405
1175,11,3302,12-13(E),405
340,4,3300,"10-11(A,C,E,G)",405
645,2,3302,"4-5(B,D,F,H)",405
880,5,3301,"12-13(B,D,F,H)",405
223,1,3300,"2-3(A,C,E,G)",405
714,3,3301,"8-9(B,D,F,H)",405
922,6,3302,"10-11(B,D,F,H)",405
984,42,3302,"9(B,D,F,H)",405
981,42,3301,"9(A,C,E,G)",405
982,52,3301,"11(B,D,F,H)",405
1176,11,3301,12-13(E),405
350,2,3302,"8-9(A,C,E,G)",405
412,2,3300,"6-7(A,C,E,G)",405
983,22,3302,"5(A,C,E,G)",405
Senior HR,5,3300,1(A-H),405
928,1,3300,"14(A,C,E,G)",405
1175,8,3302,8-9(F),406
254,3,3300,"4-5(B,D,F,H)",406
650,2,3300,"6-7(B,D,F,H)",406
716,2,3301,"11-13(B,D,F,H)",406
922,4,3302,"10-11(A,C,E,G)",406
983,32,3302,"7(A,C,E,G)",406
1092,1,3301,"10-11(A,C,E,G)",406
110,4,3300,"8-9(A,C,E,G)",406
340,5,3300,"12-13(A,C,E,G)",406
522,1,3301,"4-5(A,C,E,G) 6(E,G)",406
523,1,3302,"4-5(A,C,E,G) 6(E,G)",406
676,1,3300,"2-3(B,D,F,H)",406
717,2,3302,"11-13(B,D,F,H)",406
719,7,3301,"8-9(B,D,F,H)",406
981,32,3301,"7(A,C,E,G)",406
982,51,3301,"10(B,D,F,H)",406
984,51,3302,"10(B,D,F,H)",406
Senior HR,5,3300,1(A-H),406
495,1,3300,"2-3(A,C,E,G)",406
1176,14,3301,"14(B,D,F,H)",406
928,1,3300,"14(A,C,E,G)",406
110,6,3300,"12-13(A,C,E,G)",407
710,1,3301,"8-9(A,C,E,G)",407
760,1,3302,"10-11(A,C,E,G)",407
982,31,3301,"6(B,D,F,H)",407
984,32,3302,"7(B,D,F,H)",407
225,5,3300,"4-5(B,D,F,H)",407
412,5,3300,"12-13(B,D,F,H)",407
981,32,3301,"7(A,C,E,G)",407
983,42,3302,"9(A,C,E,G)",407
1175,3,3302,4-5(E),407
727,3,3302,"8-9(B,D,F,H)",407
644,2,3302,"6-7(A,C,E,G)",407
1176,9,3301,10-11(C),407
340,1,3300,"2-3(A,C,E,G)",407
885,1,3301,"4-5(A,C,E,G)",407
Senior HR,5,3300,1(A-H),407
558,3,3301,"8-9(B,D,F,H)",407
252,5,3300,"8-9(B,D,F,H)",415
520,2,3300,"2-3(A,C,E,G)",415
982,22,3301,"5(B,D,F,H)",415
984,22,3302,"5(B,D,F,H)",415
717,1,3302,"2-4(B,D,F,H)",415
413,1,3300,"6-7(A,C,E,G)",415
981,52,3301,"11(A,C,E,G)",415
1175,6,3302,6-7(D),415
1176,6,3301,6-7(D),415
110,4,3300,"8-9(A,C,E,G)",415
345,2,3300,"12-13(A,C,E,G)",415
716,1,3301,"2-4(B,D,F,H)",415
729,4,3300,"10-11(B,D,F,H)",415
983,52,3302,"11(A,C,E,G)",415
Senior HR,5,3300,1(A-H),415
545,2,3300,"2-3(B,D,F,H)",416
340,9,3300,"10-11(B,D,F,H)",416
982,32,3301,"7(B,D,F,H)",416
984,32,3302,"7(B,D,F,H)",416
1176,7,3301,8-9(E),416
710,2,3302,"8-9(A,C,E,G)",416
110,10,3300,"8-9(B,D,F,H)",416
1175,12,3302,12-13(F),416
225,5,3300,"4-5(B,D,F,H)",416
412,1,3300,"2-3(A,C,E,G)",416
Senior HR,10,3300,1(A-H),416
527,1,3300,"6-7(A,C,E,G)",416
983,22,3302,"5(A,C,E,G)",416
650,1,3300,"10-11(A,C,E,G)",416
981,22,3301,"5(A,C,E,G)",416
1032,1,3300,"8-9(B,D,F,H)",417
1099,1,3300,"8-9(A,C,E)",417
1175,3,3302,4-5(E),417
229,1,3300,"12-13(A,C,E,G)",417
981,22,3301,"5(A,C,E,G)",417
984,51,3302,"10(B,D,F,H)",417
1092,2,3301,"6-7(A,C,E,G)",417
1094,2,3302,"4-5(B,D,F,H)",417
110,12,3300,"12-13(B,D,F,H)",417
1176,4,3301,4-5(F),417
254,2,3300,"10-11(A,C,E,G)",417
345,4,3300,"6-7(B,D,F,H)",417
521,1,3300,"2-3(B,D,F,H)",417
982,52,3301,"11(B,D,F,H)",417
983,31,3302,"6(A,C,E,G)",417
Senior HR,10,3300,1(A-H),417
495,1,3300,"2-3(A,C,E,G)",417
928,1,3300,"14(A,C,E,G)",417
729,2,3300,"12-13(A,C,E,G)",428
225,7,3300,"8-9(B,D,F,H)",428
Senior HR,10,3300,1(A-H),428
491,2,3300,"4-5(B,D,F,H)",428
527,3,3300,"6-7(B,D,F,H)",428
710,3,3301,"10-11(A,C,E,G)",428
716,3,3301,"4-6(A,C,E,G)",428
717,3,3302,"4-6(A,C,E,G)",428
742,3,3302,"10-11(A,C,E,G)",428
340,3,3300,"8-9(A,C,E,G)",428
981,32,3301,"7(A,C,E,G)",428
983,32,3302,"7(A,C,E,G)",428
110,12,3300,"12-13(B,D,F,H)",428
982,51,3301,"10(B,D,F,H)",428
984,51,3302,"10(B,D,F,H)",428
1175,2,3302,2-3(D),428
1176,2,3301,2-3(D),428
110,8,3300,"4-5(B,D,F,H)",429
1176,9,3301,10-11(C),429
340,8,3300,"12-13(B,D,F,H)",429
540,1,3300,"4-5(A,C,E,G)",429
729,3,3300,"2-3(B,D,F,H)",429
