CC.Course_Number,CC.Section_Number,CC.TermID,CC.Expression,CC.PowerSchoolID
984,31,3302,"6(B,D,F,H)",1351
100,10,3300,"8-9(B,D,F,H)",1351
601,7,3300,"4-5(B,D,F,H)",1351
1105,10,3300,10-11(D),1351
202,3,3300,"6-7(A,C,E,G)",1351
310,4,3300,"8-9(A,C,E,G)",1351
506,15,3300,"10-11(A,E,G)",1351
925,10,3300,10-11(H),1351
982,31,3301,"6(B,D,F,H)",1351
1001,1,3300,"2-3(A,C,E,G)",1351
1199,10,3300,"10-11(B,F)",1351
480,2,3300,"2-3(B,D,F,H)",1351
506L,15,3300,10-11(C),1351
981,22,3301,"5(A,C,E,G)",1351
983,22,3302,"5(A,C,E,G)",1351
HR,1,3300,1(A-H),1351
1198,6,3300,"12-13(C,G)",1351
982,31,3301,"6(B,D,F,H)",1352
506,3,3300,"10-11(A,C,E)",1352
601,1,3300,"2-3(A,C,E,G)",1352
820,2,3300,"2-3(B,D,F,H)",1352
981,31,3301,"6(A,C,E,G)",1352
983,31,3302,"6(A,C,E,G)",1352
984,31,3302,"6(B,D,F,H)",1352
100,11,3300,"10-11(B,D,F,H)",1352
1001,7,3300,"8-9(A,C,E,G)",1352
1105,11,3300,12-13(E),1352
1199,11,3300,"12-13(C,G)",1352
202,2,3300,"4-5(A,C,E,G)",1352
314,2,3300,"4-5(B,D,F,H)",1352
402,10,3300,"8-9(B,D,F,H)",1352
506L,3,3300,10-11(G),1352
806,2,3300,"14(B,D,F,H)",1352
925,11,3300,12-13(A),1352
HR,2,3300,1(A-H),1352
1001,4,3300,"4-5(B,D,F,H)",1353
1199,5,3300,"6-7(A,E)",1353
310,9,3300,"6-7(B,D,F,H)",1353
402,10,3300,"8-9(B,D,F,H)",1353
505L,4,3300,12-13(B),1353
855,1,3300,"2-3(A,C,G)",1353
925,5,3300,6-7(G),1353
982,52,3301,"11(B,D,F,H)",1353
984,52,3302,"11(B,D,F,H)",1353
100,4,3300,"8-9(A,C,E,G)",1353
1105,5,3300,6-7(C),1353
205,1,3300,"10-11(A,C,E,G)",1353
505,4,3300,"12-13(D,F,H)",1353
603,2,3300,"12-13(A,C,E,G)",1353
981,22,3301,"5(A,C,E,G)",1353
983,22,3302,"5(A,C,E,G)",1353
HR,4,3300,1(A-H),1353
1105,1,3300,2-3(C),1354
1199,1,3300,"2-3(A,E)",1354
601,3,3300,"8-9(A,C,E,G)",1354
100,2,3300,"4-5(A,C,E,G)",1354
202,9,3300,"8-9(B,D,F,H)",1354
310,10,3300,"12-13(B,D,F,H)",1354
506,3,3300,"10-11(A,C,E)",1354
855,3,3300,"12-13(A,C,E)",1354
981,31,3301,"6(A,C,E,G)",1354
983,31,3302,"6(A,C,E,G)",1354
984,52,3302,"11(B,D,F,H)",1354
1001,2,3300,"2-3(B,D,F,H)",1354
402,8,3300,"4-5(B,D,F,H)",1354
506L,3,3300,10-11(G),1354
925,1,3300,2-3(G),1354
982,51,3301,"10(B,D,F,H)",1354
HR,5,3300,1(A-H),1354
1001,6,3300,"6-7(B,D,F,H)",1355
1199,9,3300,"10-11(A,E)",1355
202,1,3300,"2-3(A,C,E,G)",1355
402,12,3300,"12-13(B,D,F,H)",1355
506L,11,3300,6-7(G),1355
603,2,3300,"12-13(A,C,E,G)",1355
981,22,3301,"5(A,C,E,G)",1355
983,22,3302,"5(A,C,E,G)",1355
100,11,3300,"10-11(B,D,F,H)",1355
1105,9,3300,10-11(C),1355
310,7,3300,"2-3(B,D,F,H)",1355
506,11,3300,"6-7(A,C,E)",1355
925,9,3300,10-11(G),1355
982,22,3301,"5(B,D,F,H)",1355
984,42,3302,"9(B,D,F,H)",1355
HR,6,3300,1(A-H),1355
601,6,3300,"2-3(B,D,F,H)",1356
100,11,3300,"10-11(B,D,F,H)",1356
1001,1,3300,"2-3(A,C,E,G)",1356
1199,6,3300,"6-7(B,F)",1356
310,3,3300,"6-7(A,C,E,G)",1356
402,11,3300,"12-13(B,D,F,H)",1356
506L,2,3300,4-5(G),1356
925,6,3300,6-7(H),1356
981,42,3301,"9(A,C,E,G)",1356
983,42,3302,"9(A,C,E,G)",1356
1105,6,3300,6-7(D),1356
202,4,3300,"10-11(A,C,E,G)",1356
506,2,3300,"4-5(A,C,E)",1356
982,42,3301,"9(B,D,F,H)",1356
984,41,3302,"8(B,D,F,H)",1356
HR,7,3300,1(A-H),1356
1198,6,3300,"12-13(C,G)",1356
1001,1,3300,"2-3(A,C,E,G)",1357
100,3,3300,"6-7(A,C,E,G)",1357
925,6,3300,6-7(H),1357
981,22,3301,"5(A,C,E,G)",1357
402,11,3300,"12-13(B,D,F,H)",1357
506L,15,3300,10-11(C),1357
1199,6,3300,"6-7(B,F)",1357
310,11,3300,"10-11(B,D,F,H)",1357
1105,6,3300,6-7(D),1357
202,6,3300,"2-3(B,D,F,H)",1357
506,15,3300,"10-11(A,E,G)",1357
601,3,3300,"8-9(A,C,E,G)",1357
982,22,3301,"5(B,D,F,H)",1357
983,22,3302,"5(A,C,E,G)",1357
984,42,3302,"9(B,D,F,H)",1357
HR,8,3300,1(A-H),1357
505,3,3300,"12-13(C,E,G)",1358
601,3,3300,"8-9(A,C,E,G)",1358
925,5,3300,6-7(G),1358
981,51,3301,"10(A,C,E,G)",1358
983,52,3302,"11(A,C,E,G)",1358
100,8,3300,"4-5(B,D,F,H)",1358
1001,3,3300,"4-5(A,C,E,G)",1358
1105,5,3300,6-7(C),1358
1199,5,3300,"6-7(A,E)",1358
203,1,3300,"8-9(B,D,F,H)",1358
310,1,3300,"2-3(A,C,E,G)",1358
402,12,3300,"12-13(B,D,F,H)",1358
505L,3,3300,12-13(A),1358
855,2,3300,"2-3(B,D,H)",1358
982,51,3301,"10(B,D,F,H)",1358
984,52,3302,"11(B,D,F,H)",1358
HR,9,3300,1(A-H),1358
601,3,3300,"8-9(A,C,E,G)",1359
100,8,3300,"4-5(B,D,F,H)",1359
1001,1,3300,"2-3(A,C,E,G)",1359
1199,10,3300,"10-11(B,F)",1359
310,7,3300,"2-3(B,D,F,H)",1359
402,2,3300,"4-5(A,C,E,G)",1359
506L,9,3300,8-9(H),1359
925,10,3300,10-11(H),1359
981,31,3301,"6(A,C,E,G)",1359
983,31,3302,"6(A,C,E,G)",1359
1105,10,3300,10-11(D),1359
506,9,3300,"8-9(B,D,F)",1359
982,32,3301,"7(B,D,F,H)",1359
984,31,3302,"6(B,D,F,H)",1359
202,5,3300,"12-13(A,C,E,G)",1359
HR,10,3300,1(A-H),1359
100,2,3300,"4-5(A,C,E,G)",1360
1001,5,3300,"6-7(A,C,E,G)",1360
1199,8,3300,"8-9(D,H)",1360
314,3,3300,"12-13(B,D,F,H)",1360
505,1,3300,"10-11(A,C,G)",1360
505L,1,3300,10-11(E),1360
855,3,3300,"12-13(A,C,E)",1360
981,41,3301,"8(A,C,E,G)",1360
982,52,3301,"11(B,D,F,H)",1360
984,51,3302,"10(B,D,F,H)",1360
1105,8,3300,8-9(F),1360
202,8,3300,"6-7(B,D,F,H)",1360
480,3,3300,"2-3(A,C,E,G)",1360
601,7,3300,"4-5(B,D,F,H)",1360
925,8,3300,8-9(B),1360
983,41,3302,"8(A,C,E,G)",1360
HR,1,3300,1(A-H),1360
1198,5,3300,"2-3(B,F)",1360
1001,3,3300,"4-5(A,C,E,G)",1361
1105,10,3300,10-11(D),1361
213,2,3300,"6-7(A,C,E,G)",1361
402,10,3300,"8-9(B,D,F,H)",1361
505,4,3300,"12-13(D,F,H)",1361
603,2,3300,"12-13(A,C,E,G)",1361
981,51,3301,"10(A,C,E,G)",1361
983,51,3302,"10(A,C,E,G)",1361
984,32,3302,"7(B,D,F,H)",1361
100,4,3300,"8-9(A,C,E,G)",1361
1199,10,3300,"10-11(B,F)",1361
314,2,3300,"4-5(B,D,F,H)",1361
505L,4,3300,12-13(B),1361
925,10,3300,10-11(H),1361
982,32,3301,"7(B,D,F,H)",1361
HR,3,3300,1(A-H),1361
1001,10,3300,"10-11(B,D,F,H)",1362
1177,64,3300,"8(B-D,F-H) 9(B,D,F,H)",1362
202,7,3300,"4-5(B,D,F,H)",1362
402,6,3300,"12-13(A,C,E,G)",1362
506L,5,3300,6-7(C),1362
601,1,3300,"2-3(A,C,E,G)",1362
806,2,3300,"14(B,D,F,H)",1362
981,51,3301,"10(A,C,E,G)",1362
982,32,3301,"7(B,D,F,H)",1362
984,31,3302,"6(B,D,F,H)",1362
100,14,3300,"12-13(B,D,F,H)",1362
1105,7,3300,8-9(E),1362
310,12,3300,"2-3(B,D,F,H)",1362
506,5,3300,"6-7(A,E,G)",1362
925,7,3300,8-9(A),1362
983,51,3302,"10(A,C,E,G)",1362
HR,4,3300,1(A-H),1362
1001,9,3300,"10-11(A,C,E,G)",1363
1105,7,3300,8-9(E),1363
202,1,3300,"2-3(A,C,E,G)",1363
420,1,3300,"6-7(B,D,F,H)",1363
925,7,3300,8-9(A),1363
100,11,3300,"10-11(B,D,F,H)",1363
310,6,3300,"12-13(A,C,E,G)",1363
855,4,3300,"12-13(B,D,F)",1363
HR,5,3300,1(A-H),1363
1198,5,3300,"2-3(B,F)",1363
506,11,3300,"6-7(A,C,E)",1363
506L,11,3300,6-7(G),1363
981,22,3301,"5(A,C,E,G)",1363
983,22,3302,"5(A,C,E,G)",1363
601,9,3300,"8-9(B,D,F,H)",1363
982,22,3301,"5(B,D,F,H)",1363
984,22,3302,"5(B,D,F,H)",1363
501,3,3300,"12-13(B,D,F,H)",1364
851,1,3300,"4-5(B,D,F,H)",1364
981,52,3301,"11(A,C,E,G)",1364
982,52,3301,"11(B,D,F,H)",1364
984,52,3302,"11(B,D,F,H)",1364
100,7,3300,"2-3(B,D,F,H)",1364
1001,5,3300,"6-7(A,C,E,G)",1364
1105,1,3300,2-3(C),1364
1199,1,3300,"2-3(A,E)",1364
204,1,3300,"8(A-H) 9(A,C,E,G)",1364
310,6,3300,"12-13(A,C,E,G)",1364
402,2,3300,"4-5(A,C,E,G)",1364
601,8,3300,"6-7(B,D,F,H)",1364
925,1,3300,2-3(G),1364
983,52,3302,"11(A,C,E,G)",1364
HR,6,3300,1(A-H),1364
982,42,3301,"9(B,D,F,H)",1365
984,42,3302,"9(B,D,F,H)",1365
204,1,3300,"8(A-H) 9(A,C,E,G)",1365
420,1,3300,"6-7(B,D,F,H)",1365
501,1,3300,"6-7(A,C,E,G)",1365
802,1,3300,"4-5(A,C,E,G)",1365
981,52,3301,"11(A,C,E,G)",1365
983,51,3302,"10(A,C,E,G)",1365
100,1,3300,"2-3(A,C,E,G)",1365
310,12,3300,"2-3(B,D,F,H)",1365
601,11,3300,"12-13(B,D,F,H)",1365
806,2,3300,"14(B,D,F,H)",1365
1001,11,3300,"12-13(A,C,E,G)",1365
925,4,3300,4-5(B),1365
1105,4,3300,4-5(F),1365
HR,7,3300,1(A-H),1365
1199,4,3300,"4-5(D,H)",1365
505,3,3300,"12-13(C,E,G)",1366
100,10,3300,"8-9(B,D,F,H)",1366
1001,2,3300,"2-3(B,D,F,H)",1366
1199,10,3300,"10-11(B,F)",1366
314,3,3300,"12-13(B,D,F,H)",1366
402,1,3300,"2-3(A,C,E,G)",1366
505L,3,3300,12-13(A),1366
925,10,3300,10-11(H),1366
981,42,3301,"9(A,C,E,G)",1366
983,32,3302,"7(A,C,E,G)",1366
1105,10,3300,10-11(D),1366
205,1,3300,"10-11(A,C,E,G)",1366
603,1,3300,"4-5(A,C,E,G)",1366
982,22,3301,"5(B,D,F,H)",1366
984,31,3302,"6(B,D,F,H)",1366
HR,8,3300,1(A-H),1366
925,7,3300,8-9(A),1367
100,2,3300,"4-5(A,C,E,G)",1367
983,32,3302,"7(A,C,E,G)",1367
1001,8,3300,"8-9(B,D,F,H)",1367
1199,7,3300,"8-9(C,G)",1367
314,3,3300,"12-13(B,D,F,H)",1367
505,1,3300,"10-11(A,C,G)",1367
505L,1,3300,10-11(E),1367
982,51,3301,"10(B,D,F,H)",1367
1105,7,3300,8-9(E),1367
213,3,3300,"4-5(B,D,F,H)",1367
420,1,3300,"6-7(B,D,F,H)",1367
603,2,3300,"12-13(A,C,E,G)",1367
981,32,3301,"7(A,C,E,G)",1367
984,52,3302,"11(B,D,F,H)",1367
HR,9,3300,1(A-H),1367
310,7,3300,"2-3(B,D,F,H)",1368
601,5,3300,"12-13(A,C,E,G)",1368
925,12,3300,12-13(B),1368
100,4,3300,"8-9(A,C,E,G)",1368
1105,12,3300,12-13(F),1368
1199,12,3300,"12-13(D,H)",1368
506,10,3300,"10-11(B,D,F)",1368
506L,10,3300,10-11(H),1368
851,1,3300,"4-5(B,D,F,H)",1368
981,32,3301,"7(A,C,E,G)",1368
982,31,3301,"6(B,D,F,H)",1368
984,31,3302,"6(B,D,F,H)",1368
1001,3,3300,"4-5(A,C,E,G)",1368
202,9,3300,"8-9(B,D,F,H)",1368
402,1,3300,"2-3(A,C,E,G)",1368
983,32,3302,"7(A,C,E,G)",1368
HR,10,3300,1(A-H),1368
1105,2,3300,2-3(D),1369
1199,2,3300,"2-3(B,F)",1369
925,2,3300,2-3(H),1369
202,10,3300,"10-11(B,D,F,H)",1369
984,41,3302,"8(B,D,F,H)",1369
310,1,3300,"2-3(A,C,E,G)",1369
1001,9,3300,"10-11(A,C,E,G)",1369
402,9,3300,"6-7(B,D,F,H)",1369
501,1,3300,"6-7(A,C,E,G)",1369
982,41,3301,"8(B,D,F,H)",1369
983,41,3302,"8(A,C,E,G)",1369
100,8,3300,"4-5(B,D,F,H)",1369
601,2,3300,"4-5(A,C,E,G)",1369
981,41,3301,"8(A,C,E,G)",1369
HR,1,3300,1(A-H),1369
100,1,3300,"2-3(A,C,E,G)",1370
981,42,3301,"9(A,C,E,G)",1370
983,42,3302,"9(A,C,E,G)",1370
1001,5,3300,"6-7(A,C,E,G)",1370
1105,6,3300,6-7(D),1370
1199,6,3300,"6-7(B,F)",1370
202,10,3300,"10-11(B,D,F,H)",1370
310,2,3300,"4-5(A,C,E,G)",1370
402,11,3300,"12-13(B,D,F,H)",1370
506,14,3300,"4-5(B,F,H)",1370
506L,14,3300,4-5(D),1370
601,4,3300,"10-11(A,C,E,G)",1370
925,6,3300,6-7(H),1370
982,42,3301,"9(B,D,F,H)",1370
984,41,3302,"8(B,D,F,H)",1370
HR,2,3300,1(A-H),1370
1001,5,3300,"6-7(A,C,E,G)",1371
981,41,3301,"8(A,C,E,G)",1371
983,41,3302,"8(A,C,E,G)",1371
402,8,3300,"4-5(B,D,F,H)",1371
984,31,3302,"6(B,D,F,H)",1371
100,13,3300,"2-3(A,C,E,G)",1371
1199,11,3300,"12-13(C,G)",1371
310,12,3300,"2-3(B,D,F,H)",1371
601,9,3300,"8-9(B,D,F,H)",1371
982,31,3301,"6(B,D,F,H)",1371
1105,11,3300,12-13(E),1371
204,2,3300,"10(B,D,F,H) 11(A-H)",1371
501,3,3300,"12-13(B,D,F,H)",1371
925,11,3300,12-13(A),1371
HR,3,3300,1(A-H),1371
1105,11,3300,12-13(E),1373
1199,11,3300,"12-13(C,G)",1373
925,11,3300,12-13(A),1373
1001,6,3300,"6-7(B,D,F,H)",1373
213,1,3300,"2-3(A,C,E,G)",1373
480,2,3300,"2-3(B,D,F,H)",1373
505,4,3300,"12-13(D,F,H)",1373
603,3,3300,"8-9(B,D,F,H)",1373
806,1,3300,"14(A,C,E,G)",1373
981,51,3301,"10(A,C,E,G)",1373
982,22,3301,"5(B,D,F,H)",1373
984,22,3302,"5(B,D,F,H)",1373
100,11,3300,"10-11(B,D,F,H)",1373
314,1,3300,"6-7(A,C,E,G)",1373
505L,4,3300,12-13(B),1373
802,1,3300,"4-5(A,C,E,G)",1373
983,51,3302,"10(A,C,E,G)",1373
HR,4,3300,1(A-H),1373
601,8,3300,"6-7(B,D,F,H)",1374
982,42,3301,"9(B,D,F,H)",1374
984,42,3302,"9(B,D,F,H)",1374
1001,1,3300,"2-3(A,C,E,G)",1374
1105,10,3300,10-11(D),1374
202,2,3300,"4-5(A,C,E,G)",1374
402,4,3300,"8-9(A,C,E,G)",1374
506,16,3300,"12-13(B,D,H)",1374
981,32,3301,"7(A,C,E,G)",1374
100,5,3300,"12-13(A,C,E,G)",1374
310,12,3300,"2-3(B,D,F,H)",1374
1199,10,3300,"10-11(B,F)",1374
506L,16,3300,12-13(F),1374
925,10,3300,10-11(H),1374
983,32,3302,"7(A,C,E,G)",1374
HR,5,3300,1(A-H),1374
1001,6,3300,"6-7(B,D,F,H)",1375
1105,1,3300,2-3(C),1375
213,2,3300,"6-7(A,C,E,G)",1375
314,2,3300,"4-5(B,D,F,H)",1375
402,2,3300,"4-5(A,C,E,G)",1375
505L,4,3300,12-13(B),1375
925,1,3300,2-3(G),1375
981,51,3301,"10(A,C,E,G)",1375
983,51,3302,"10(A,C,E,G)",1375
1199,1,3300,"2-3(A,E)",1375
505,4,3300,"12-13(D,F,H)",1375
603,3,3300,"8-9(B,D,F,H)",1375
982,52,3301,"11(B,D,F,H)",1375
984,51,3302,"10(B,D,F,H)",1375
HR,6,3300,1(A-H),1375
100,6,3300,"12-13(A,C,E,G)",1375
1001,2,3300,"2-3(B,D,F,H)",1376
312,2,3300,"10(B,D,F,H) 11(A-H)",1376
925,3,3300,4-5(A),1376
983,51,3302,"10(A,C,E,G)",1376
1105,3,3300,4-5(E),1376
202,8,3300,"6-7(B,D,F,H)",1376
601,3,3300,"8-9(A,C,E,G)",1376
981,51,3301,"10(A,C,E,G)",1376
100,10,3300,"8-9(B,D,F,H)",1376
982,22,3301,"5(B,D,F,H)",1376
984,22,3302,"5(B,D,F,H)",1376
HR,7,3300,1(A-H),1376
402,3,3300,"6-7(A,C,E,G)",1376
506,1,3300,"2-3(A,C,E)",1376
506L,1,3300,2-3(G),1376
1199,3,3300,"4-5(C,G)",1376
1001,4,3300,"4-5(B,D,F,H)",1377
982,32,3301,"7(B,D,F,H)",1377
984,32,3302,"7(B,D,F,H)",1377
100,6,3300,"12-13(A,C,E,G)",1377
1105,2,3300,2-3(D),1377
1199,2,3300,"2-3(B,F)",1377
202,4,3300,"10-11(A,C,E,G)",1377
310,4,3300,"8-9(A,C,E,G)",1377
402,12,3300,"12-13(B,D,F,H)",1377
505,2,3300,"10-11(B,D,H)",1377
505L,2,3300,10-11(F),1377
601,9,3300,"8-9(B,D,F,H)",1377
802,1,3300,"4-5(A,C,E,G)",1377
806,2,3300,"14(B,D,F,H)",1377
925,2,3300,2-3(H),1377
981,32,3301,"7(A,C,E,G)",1377
983,32,3302,"7(A,C,E,G)",1377
HR,8,3300,1(A-H),1377
100,8,3300,"4-5(B,D,F,H)",1378
1105,11,3300,12-13(E),1378
925,11,3300,12-13(A),1378
601,4,3300,"10-11(A,C,E,G)",1378
981,42,3301,"9(A,C,E,G)",1378
983,42,3302,"9(A,C,E,G)",1378
984,52,3302,"11(B,D,F,H)",1378
1001,12,3300,"12-13(B,D,F,H)",1378
202,2,3300,"4-5(A,C,E,G)",1378
402,3,3300,"6-7(A,C,E,G)",1378
506,9,3300,"8-9(B,D,F)",1378
1199,11,3300,"12-13(C,G)",1378
310,7,3300,"2-3(B,D,F,H)",1378
506L,9,3300,8-9(H),1378
982,52,3301,"11(B,D,F,H)",1378
HR,9,3300,1(A-H),1378
1199,2,3300,"2-3(B,F)",1379
1001,6,3300,"6-7(B,D,F,H)",1379
202,10,3300,"10-11(B,D,F,H)",1379
506L,14,3300,4-5(D),1379
981,22,3301,"5(A,C,E,G)",1379
983,22,3302,"5(A,C,E,G)",1379
984,42,3302,"9(B,D,F,H)",1379
1105,2,3300,2-3(D),1379
312,1,3300,"8(A-H) 9(A,C,E,G)",1379
506,14,3300,"4-5(B,F,H)",1379
925,2,3300,2-3(H),1379
982,42,3301,"9(B,D,F,H)",1379
100,13,3300,"2-3(A,C,E,G)",1379
402,3,3300,"6-7(A,C,E,G)",1379
601,4,3300,"10-11(A,C,E,G)",1379
HR,10,3300,1(A-H),1379
1105,4,3300,4-5(F),1380
982,31,3301,"6(B,D,F,H)",1380
1001,8,3300,"8-9(B,D,F,H)",1380
1199,4,3300,"4-5(D,H)",1380
208,10,3300,"12-13(B,D,F,H)",1380
407,2,3300,"10-11(A,C,E,G)",1380
506L,6,3300,2-3(B),1380
601,10,3300,"10-11(B,D,F,H)",1380
806,2,3300,"14(B,D,F,H)",1380
981,31,3301,"6(A,C,E,G)",1380
983,31,3302,"6(A,C,E,G)",1380
984,31,3302,"6(B,D,F,H)",1380
100,1,3300,"2-3(A,C,E,G)",1380
310,4,3300,"8-9(A,C,E,G)",1380
506,6,3300,"2-3(D,F,H)",1380
802,1,3300,"4-5(A,C,E,G)",1380
925,4,3300,4-5(B),1380
HR,1,3300,1(A-H),1380
402,8,3300,"4-5(B,D,F,H)",1381
505,1,3300,"10-11(A,C,G)",1381
505L,1,3300,10-11(E),1381
1105,2,3300,2-3(D),1381
1199,2,3300,"2-3(B,F)",1381
1001,5,3300,"6-7(A,C,E,G)",1381
981,41,3301,"8(A,C,E,G)",1381
983,41,3302,"8(A,C,E,G)",1381
213,4,3300,"12-13(B,D,F,H)",1381
603,2,3300,"12-13(A,C,E,G)",1381
984,31,3302,"6(B,D,F,H)",1381
100,10,3300,"8-9(B,D,F,H)",1381
310,2,3300,"4-5(A,C,E,G)",1381
925,2,3300,2-3(H),1381
982,31,3301,"6(B,D,F,H)",1381
HR,2,3300,1(A-H),1381
1001,6,3300,"6-7(B,D,F,H)",1382
601,11,3300,"12-13(B,D,F,H)",1382
1199,5,3300,"6-7(A,E)",1382
310,4,3300,"8-9(A,C,E,G)",1382
480,2,3300,"2-3(B,D,F,H)",1382
506L,13,3300,12-13(E),1382
806,1,3300,"14(A,C,E,G)",1382
981,52,3301,"11(A,C,E,G)",1382
983,52,3302,"11(A,C,E,G)",1382
984,52,3302,"11(B,D,F,H)",1382
1105,5,3300,6-7(C),1382
203,1,3300,"8-9(B,D,F,H)",1382
506,13,3300,"12-13(A,C,G)",1382
925,5,3300,6-7(G),1382
982,52,3301,"11(B,D,F,H)",1382
HR,3,3300,1(A-H),1382
100,2,3300,"4-5(A,C,E,G)",1382
1001,10,3300,"10-11(B,D,F,H)",1383
984,41,3302,"8(B,D,F,H)",1383
100,2,3300,"4-5(A,C,E,G)",1383
1105,5,3300,6-7(C),1383
1177,33,3300,"6(A,D-E,G) 7(A-B,D-G)",1383
1199,2,3300,"2-3(B,F)",1383
202,7,3300,"4-5(B,D,F,H)",1383
310,5,3300,"10-11(A,C,E,G)",1383
501,3,3300,"12-13(B,D,F,H)",1383
601,1,3300,"2-3(A,C,E,G)",1383
925,6,3300,6-7(H),1383
981,41,3301,"8(A,C,E,G)",1383
982,41,3301,"8(B,D,F,H)",1383
983,41,3302,"8(A,C,E,G)",1383
HR,4,3300,1(A-H),1383
1001,9,3300,"10-11(A,C,E,G)",1384
1177,56,3300,"12(B-D,F-H) 13(B-C,G-H)",1384
202,2,3300,"4-5(A,C,E,G)",1384
402,10,3300,"8-9(B,D,F,H)",1384
506L,1,3300,2-3(G),1384
820,1,3300,"2-3(B,D,F,H)",1384
981,41,3301,"8(A,C,E,G)",1384
982,31,3301,"6(B,D,F,H)",1384
984,32,3302,"7(B,D,F,H)",1384
1105,11,3300,12-13(E),1384
310,3,3300,"6-7(A,C,E,G)",1384
506,1,3300,"2-3(A,C,E)",1384
806,1,3300,"14(A,C,E,G)",1384
925,11,3300,12-13(A),1384
983,42,3302,"9(A,C,E,G)",1384
HR,5,3300,1(A-H),1384
100,8,3300,"4-5(B,D,F,H)",1384
601,10,3300,"10-11(B,D,F,H)",1384
314,1,3300,"6-7(A,C,E,G)",1385
983,41,3302,"8(A,C,E,G)",1385
1001,1,3300,"2-3(A,C,E,G)",1385
1105,8,3300,8-9(F),1385
205,1,3300,"10-11(A,C,E,G)",1385
402,9,3300,"6-7(B,D,F,H)",1385
505,4,3300,"12-13(D,F,H)",1385
603,2,3300,"12-13(A,C,E,G)",1385
925,8,3300,8-9(B),1385
981,41,3301,"8(A,C,E,G)",1385
100,7,3300,"2-3(B,D,F,H)",1385
1199,8,3300,"8-9(D,H)",1385
505L,4,3300,12-13(B),1385
802,1,3300,"4-5(A,C,E,G)",1385
982,52,3301,"11(B,D,F,H)",1385
984,51,3302,"10(B,D,F,H)",1385
HR,6,3300,1(A-H),1385
806,1,3300,"14(A,C,E,G)",1385
1105,3,3300,4-5(E),1386
1199,3,3300,"4-5(C,G)",1386
925,3,3300,4-5(A),1386
100,11,3300,"10-11(B,D,F,H)",1386
202,4,3300,"10-11(A,C,E,G)",1386
981,42,3301,"9(A,C,E,G)",1386
982,32,3301,"7(B,D,F,H)",1386
983,42,3302,"9(A,C,E,G)",1386
1001,8,3300,"8-9(B,D,F,H)",1386
310,3,3300,"6-7(A,C,E,G)",1386
506,14,3300,"4-5(B,F,H)",1386
506L,14,3300,4-5(D),1386
402,1,3300,"2-3(A,C,E,G)",1386
601,6,3300,"2-3(B,D,F,H)",1386
984,32,3302,"7(B,D,F,H)",1386
HR,7,3300,1(A-H),1386
100,8,3300,"4-5(B,D,F,H)",1388
1105,8,3300,8-9(F),1388
1199,8,3300,"8-9(D,H)",1388
310,11,3300,"10-11(B,D,F,H)",1388
402,11,3300,"12-13(B,D,F,H)",1388
506L,6,3300,2-3(B),1388
855,1,3300,"2-3(A,C,G)",1388
981,42,3301,"9(A,C,E,G)",1388
982,32,3301,"7(B,D,F,H)",1388
984,31,3302,"6(B,D,F,H)",1388
1001,5,3300,"6-7(A,C,E,G)",1388
205,1,3300,"10-11(A,C,E,G)",1388
506,6,3300,"2-3(D,F,H)",1388
601,2,3300,"4-5(A,C,E,G)",1388
925,8,3300,8-9(B),1388
983,42,3302,"9(A,C,E,G)",1388
HR,10,3300,1(A-H),1388
202,9,3300,"8-9(B,D,F,H)",1389
982,52,3301,"11(B,D,F,H)",1389
1001,5,3300,"6-7(A,C,E,G)",1389
1105,3,3300,4-5(E),1389
984,52,3302,"11(B,D,F,H)",1389
310,10,3300,"12-13(B,D,F,H)",1389
402,9,3300,"6-7(B,D,F,H)",1389
506,6,3300,"2-3(D,F,H)",1389
506L,6,3300,2-3(B),1389
601,4,3300,"10-11(A,C,E,G)",1389
806,1,3300,"14(A,C,E,G)",1389
925,3,3300,4-5(A),1389
981,41,3301,"8(A,C,E,G)",1389
983,41,3302,"8(A,C,E,G)",1389
100,1,3300,"2-3(A,C,E,G)",1389
1199,3,3300,"4-5(C,G)",1389
HR,1,3300,1(A-H),1389
1199,95,3300,"12-13(A,C,E,G)",1389
601,8,3300,"6-7(B,D,F,H)",1390
982,41,3301,"8(B,D,F,H)",1390
984,41,3302,"8(B,D,F,H)",1390
1001,10,3300,"10-11(B,D,F,H)",1390
1199,9,3300,"10-11(A,E)",1390
213,4,3300,"12-13(B,D,F,H)",1390
480,3,3300,"2-3(A,C,E,G)",1390
506L,7,3300,8-9(A),1390
981,32,3301,"7(A,C,E,G)",1390
983,32,3302,"7(A,C,E,G)",1390
100,2,3300,"4-5(A,C,E,G)",1390
1105,9,3300,10-11(C),1390
310,7,3300,"2-3(B,D,F,H)",1390
506,7,3300,"8-9(C,E,G)",1390
925,9,3300,10-11(G),1390
HR,2,3300,1(A-H),1390
100,14,3300,"12-13(B,D,F,H)",1391
1001,2,3300,"2-3(B,D,F,H)",1391
1199,10,3300,"10-11(B,F)",1391
310,5,3300,"10-11(A,C,E,G)",1391
402,3,3300,"6-7(A,C,E,G)",1391
506L,1,3300,2-3(G),1391
855,3,3300,"12-13(A,C,E)",1391
925,10,3300,10-11(H),1391
982,32,3301,"7(B,D,F,H)",1391
984,32,3302,"7(B,D,F,H)",1391
1105,10,3300,10-11(D),1391
202,7,3300,"4-5(B,D,F,H)",1391
506,1,3300,"2-3(A,C,E)",1391
