CC.Course_Number,CC.Section_Number,CC.TermID,CC.Expression,CC.PowerSchoolID
506,9,3300,"8-9(B,D,F)",902
880,2,3301,"6-7(A,C,E,G)",902
983,51,3302,"10(A,C,E,G)",902
984,51,3302,"10(B,D,F,H)",902
105,13,3300,"12-13(B,D,F,H)",902
1121,4,3302,4-5(B),902
320,12,3300,"8-9(A,C,E,G)",902
404,4,3300,"12-13(A,C,E,G)",902
506L,9,3300,8-9(H),902
981,51,3301,"10(A,C,E,G)",902
982,52,3301,"11(B,D,F,H)",902
605,6,3300,"2-3(B,D,F,H)",902
Soph HR,1,3300,1(A-H),902
215,1,3300,"2-3(A,C,E,G)",902
718,2,3302,"4-5(A,C,E,G)",902
1120,6,3301,6-7(H),902
926,1,3300,"14(A,C,E,G)",902
105,9,3300,"6-7(B,D,F,H)",903
1120,8,3301,8-9(B),903
1121,5,3302,6-7(G),903
208,5,3300,"12-13(A,C,E,G)",903
320,12,3300,"8-9(A,C,E,G)",903
483,1,3300,"2-3(A,C,E,G)",903
506,16,3300,"12-13(B,D,H)",903
506L,16,3300,12-13(F),903
981,31,3301,"6(A,C,E,G)",903
984,22,3302,"5(B,D,F,H)",903
605,2,3300,"4-5(A,C,E,G)",903
982,52,3301,"11(B,D,F,H)",903
983,51,3302,"10(A,C,E,G)",903
880,4,3301,"4-5(B,D,F,H)",903
Soph HR,2,3300,1(A-H),903
926,1,3300,"14(A,C,E,G)",903
1050,4,3302,"8-9(D,H)",903
1092,4,3302,"6-7(A,C,E,G)",904
208,6,3300,"2-3(B,D,F,H)",904
407,4,3300,"12-13(B,D,F,H)",904
605,4,3300,"10-11(A,C,E,G)",904
981,31,3301,"6(A,C,E,G)",904
984,32,3302,"7(B,D,F,H)",904
105,11,3300,"10-11(B,D,F,H)",904
1120,7,3301,8-9(A),904
1121,11,3302,12-13(A),904
320,7,3300,"4-5(B,D,F,H)",904
511,1,3300,"4-5(A,C,E)",904
511L,1,3300,4-5(G),904
718,5,3301,"2-3(A,C,E,G)",904
982,32,3301,"7(B,D,F,H)",904
983,42,3302,"9(A,C,E,G)",904
Soph HR,3,3300,1(A-H),904
926,1,3300,"14(A,C,E,G)",904
1120,3,3301,4-5(A),905
320,1,3300,"2-3(A,C,E,G)",905
506,11,3300,"6-7(A,C,E)",905
806,2,3300,"14(B,D,F,H)",905
840,1,3300,"8(A-H) 9(A,C,E,G)",905
983,52,3302,"11(A,C,E,G)",905
105,9,3300,"6-7(B,D,F,H)",905
1121,3,3302,4-5(A),905
208,7,3300,"4-5(B,D,F,H)",905
422,1,3300,"10-11(B,D,F,H)",905
506L,11,3300,6-7(G),905
605,10,3300,"12-13(B,D,F,H)",905
820,1,3300,"2-3(B,D,F,H)",905
981,51,3301,"10(A,C,E,G)",905
982,42,3301,"9(B,D,F,H)",905
984,42,3302,"9(B,D,F,H)",905
Soph HR,4,3300,1(A-H),905
926,1,3300,"14(A,C,E,G)",905
105,3,3300,"6-7(A,C,E,G)",906
1121,4,3302,4-5(B),906
380,11,3301,"4-5(B,D,F,H)",906
510L,8,3300,12-13(D),906
718,7,3301,"10-11(B,D,F,H)",906
806,1,3300,"14(A,C,E,G)",906
983,41,3302,"8(A,C,E,G)",906
1120,6,3301,6-7(H),906
208,2,3300,"4-5(A,C,E,G)",906
322,2,3300,"12-13(A,C,E,G)",906
407,2,3300,"10-11(A,C,E,G)",906
510,8,3300,"12-13(B,F,H)",906
607,3,3300,"2-3(B,D,F,H)",906
742,2,3302,"6-7(B,D,F,H)",906
981,41,3301,"8(A,C,E,G)",906
982,41,3301,"8(B,D,F,H)",906
984,52,3302,"11(B,D,F,H)",906
Soph HR,5,3300,1(A-H),906
926,1,3300,"14(A,C,E,G)",906
105,14,3300,"2-3(B,D,F,H)",907
208,8,3300,"6-7(B,D,F,H)",907
484,1,3300,"10-11(A,C,E,G)",907
626,2,3300,"12-13(B,D,F,H)",907
922,6,3302,"10-11(B,D,F,H)",907
982,52,3301,"11(B,D,F,H)",907
1120,4,3301,4-5(B),907
1121,5,3302,6-7(G),907
320,9,3300,"8-9(B,D,F,H)",907
505,3,3300,"12-13(C,E,G)",907
505L,3,3300,12-13(A),907
718,6,3302,"2-3(A,C,E,G)",907
860,1,3301,"6-7(A,C,E,G)",907
981,42,3301,"9(A,C,E,G)",907
983,22,3302,"5(A,C,E,G)",907
984,22,3302,"5(B,D,F,H)",907
Soph HR,6,3300,1(A-H),907
926,1,3300,"14(A,C,E,G)",907
983,41,3302,"8(A,C,E,G)",908
984,52,3302,"11(B,D,F,H)",908
105,13,3300,"12-13(B,D,F,H)",908
1120,7,3301,8-9(A),908
208,6,3300,"2-3(B,D,F,H)",908
404,1,3300,"2-3(A,C,E,G)",908
506L,2,3300,4-5(G),908
981,52,3301,"11(A,C,E,G)",908
1050,2,3302,"6-7(C,G)",908
1121,9,3302,10-11(G),908
320,5,3300,"12-13(A,C,E,G)",908
380,7,3301,"10-11(B,D,F,H)",908
506,2,3300,"4-5(A,C,E)",908
605,7,3300,"4-5(B,D,F,H)",908
982,41,3301,"8(B,D,F,H)",908
Soph HR,7,3300,1(A-H),908
926,1,3300,"14(A,C,E,G)",908
322,2,3300,"12-13(A,C,E,G)",909
1024,1,3301,"12-13(B,D,F,H)",909
1026,1,3302,"12-13(B,D,F,H)",909
1030,1,3301,"4-5(A,C,E,G)",909
105,5,3300,"8-9(A,C,E,G)",909
1120,6,3301,6-7(H),909
1121,6,3302,6-7(H),909
226,4,3300,"10-11(B,D,F,H)",909
483,1,3300,"2-3(A,C,E,G)",909
511L,2,3300,4-5(H),909
982,41,3301,"8(B,D,F,H)",909
984,41,3302,"8(B,D,F,H)",909
380,2,3302,"4-5(A,C,E,G)",909
511,2,3300,"4-5(B,D,F)",909
607,3,3300,"2-3(B,D,F,H)",909
981,51,3301,"10(A,C,E,G)",909
983,51,3302,"10(A,C,E,G)",909
Soph HR,8,3300,1(A-H),909
926,1,3300,"14(A,C,E,G)",909
1120,1,3301,2-3(G),910
226,2,3300,"12-13(A,C,E,G)",910
484,1,3300,"10-11(A,C,E,G)",910
511L,2,3300,4-5(H),910
880,1,3302,"4-5(A,C,E,G)",910
982,41,3301,"8(B,D,F,H)",910
105,14,3300,"2-3(B,D,F,H)",910
1092,2,3301,"6-7(A,C,E,G)",910
1121,1,3302,2-3(G),910
322,4,3300,"10-11(B,D,F,H)",910
380,1,3301,"4-5(A,C,E,G)",910
511,2,3300,"4-5(B,D,F)",910
558,2,3302,"8-9(A,C,E,G)",910
607,4,3300,"6-7(B,D,F,H)",910
981,42,3301,"9(A,C,E,G)",910
983,32,3302,"7(A,C,E,G)",910
984,42,3302,"9(B,D,F,H)",910
Soph HR,9,3300,1(A-H),910
926,1,3300,"14(A,C,E,G)",910
208,5,3300,"12-13(A,C,E,G)",911
105,10,3300,"8-9(B,D,F,H)",911
1121,1,3302,2-3(G),911
320,13,3300,"4-5(A,C,E,G)",911
510,8,3300,"12-13(B,F,H)",911
605,7,3300,"4-5(B,D,F,H)",911
981,52,3301,"11(A,C,E,G)",911
983,41,3302,"8(A,C,E,G)",911
1120,7,3301,8-9(A),911
380,13,3301,"2-3(A,C,E,G)",911
404,6,3300,"6-7(B,D,F,H)",911
510L,8,3300,12-13(D),911
718,3,3301,"2-3(B,D,F,H)",911
742,3,3302,"10-11(A,C,E,G)",911
982,51,3301,"10(B,D,F,H)",911
984,51,3302,"10(B,D,F,H)",911
Soph HR,10,3300,1(A-H),911
926,1,3300,"14(A,C,E,G)",911
1120,8,3301,8-9(B),912
404,4,3300,"12-13(A,C,E,G)",912
510L,9,3300,8-9(A),912
981,51,3301,"10(A,C,E,G)",912
983,51,3302,"10(A,C,E,G)",912
105,3,3300,"6-7(A,C,E,G)",912
1121,3,3302,4-5(A),912
320,6,3300,"2-3(B,D,F,H)",912
380,1,3301,"4-5(A,C,E,G)",912
510,9,3300,"8-9(C,E,G)",912
605,8,3300,"6-7(B,D,F,H)",912
718,6,3302,"2-3(A,C,E,G)",912
982,52,3301,"11(B,D,F,H)",912
984,51,3302,"10(B,D,F,H)",912
208,10,3300,"12-13(B,D,F,H)",912
Soph HR,11,3300,1(A-H),912
926,1,3300,"14(A,C,E,G)",912
1120,8,3301,8-9(B),913
208,2,3300,"4-5(A,C,E,G)",913
510,6,3300,"10-11(B,D,F)",913
557,1,3301,"4-5(B,D,F,H)",913
806,2,3300,"14(B,D,F,H)",913
860,1,3301,"6-7(A,C,E,G)",913
982,31,3301,"6(B,D,F,H)",913
984,32,3302,"7(B,D,F,H)",913
105,14,3300,"2-3(B,D,F,H)",913
1121,4,3302,4-5(B),913
320,5,3300,"12-13(A,C,E,G)",913
492,1,3300,"12-13(B,D,F,H)",913
510L,6,3300,10-11(H),913
558,4,3302,"8-9(B,D,F,H)",913
626,1,3300,"2-3(A,C,E,G)",913
850,1,3300,"10-11(A,C,E,G)",913
865,1,3302,"6-7(A,C,E,G)",913
981,42,3301,"9(A,C,E,G)",913
983,42,3302,"9(A,C,E,G)",913
Soph HR,1,3300,1(A-H),913
926,1,3300,"14(A,C,E,G)",913
1121,10,3302,10-11(H),914
320,12,3300,"8-9(A,C,E,G)",914
506,14,3300,"4-5(B,F,H)",914
718,7,3301,"10-11(B,D,F,H)",914
922,4,3302,"10-11(A,C,E,G)",914
981,32,3301,"7(A,C,E,G)",914
982,31,3301,"6(B,D,F,H)",914
983,32,3302,"7(A,C,E,G)",914
984,31,3302,"6(B,D,F,H)",914
105,10,3300,"8-9(B,D,F,H)",914
1120,11,3301,12-13(A),914
208,6,3300,"2-3(B,D,F,H)",914
407,1,3300,"4-5(A,C,E,G)",914
506L,14,3300,4-5(D),914
605,1,3300,"2-3(A,C,E,G)",914
Soph HR,2,3300,1(A-H),914
926,1,3300,"14(A,C,E,G)",914
322,4,3300,"10-11(B,D,F,H)",915
105,7,3300,"12-13(A,C,E,G)",915
407,1,3300,"4-5(A,C,E,G)",915
626,1,3300,"2-3(A,C,E,G)",915
208,7,3300,"4-5(B,D,F,H)",915
505,4,3300,"12-13(D,F,H)",915
505L,4,3300,12-13(B),915
983,51,3302,"10(A,C,E,G)",915
Soph HR,3,3300,1(A-H),915
1050,2,3302,"6-7(C,G)",915
1070,1,3301,"8-9(A,E)",915
380,10,3302,"8-9(A,C,E,G)",915
981,51,3301,"10(A,C,E,G)",915
1120,6,3301,6-7(H),915
1121,6,3302,6-7(H),915
926,1,3300,"14(A,C,E,G)",915
105,2,3300,"4-5(A,C,E,G)",916
213,4,3300,"12-13(B,D,F,H)",916
380,12,3302,"4-5(B,D,F,H)",916
510L,9,3300,8-9(A),916
718,7,3301,"10-11(B,D,F,H)",916
983,51,3302,"10(A,C,E,G)",916
1120,1,3301,2-3(G),916
1121,10,3302,10-11(H),916
322,1,3300,"6-7(A,C,E,G)",916
407,3,3300,"2-3(B,D,F,H)",916
510,9,3300,"8-9(C,E,G)",916
607,2,3300,"12-13(A,C,E,G)",916
981,51,3301,"10(A,C,E,G)",916
982,31,3301,"6(B,D,F,H)",916
984,41,3302,"8(B,D,F,H)",916
Soph HR,4,3300,1(A-H),916
926,1,3300,"14(A,C,E,G)",916
105,2,3300,"4-5(A,C,E,G)",917
208,7,3300,"4-5(B,D,F,H)",917
380,4,3302,"10-11(A,C,E,G)",917
510L,6,3300,10-11(H),917
607,3,3300,"2-3(B,D,F,H)",917
983,41,3302,"8(A,C,E,G)",917
1120,9,3301,10-11(G),917
1121,5,3302,6-7(G),917
322,2,3300,"12-13(A,C,E,G)",917
407,4,3300,"12-13(B,D,F,H)",917
510,6,3300,"10-11(B,D,F)",917
558,1,3301,"8-9(A,C,E,G)",917
981,31,3301,"6(A,C,E,G)",917
982,32,3301,"7(B,D,F,H)",917
984,42,3302,"9(B,D,F,H)",917
Soph HR,5,3300,1(A-H),917
926,1,3300,"14(A,C,E,G)",917
1031,2,3302,"4-5(B,D,F,H)",918
1121,1,3302,2-3(G),918
322,4,3300,"10-11(B,D,F,H)",918
511L,5,3300,10-11(E),918
718,5,3301,"2-3(A,C,E,G)",918
983,32,3302,"7(A,C,E,G)",918
1120,6,3301,6-7(H),918
226,2,3300,"12-13(A,C,E,G)",918
407,1,3300,"4-5(A,C,E,G)",918
511,5,3300,"10-11(A,C,G)",918
607,3,3300,"2-3(B,D,F,H)",918
981,31,3301,"6(A,C,E,G)",918
982,22,3301,"5(B,D,F,H)",918
984,31,3302,"6(B,D,F,H)",918
105,10,3300,"8-9(B,D,F,H)",918
Soph HR,6,3300,1(A-H),918
926,1,3300,"14(A,C,E,G)",918
105,10,3300,"8-9(B,D,F,H)",919
208,10,3300,"12-13(B,D,F,H)",919
380,4,3302,"10-11(A,C,E,G)",919
506L,13,3300,12-13(E),919
718,9,3301,"6-7(A,C,E,G)",919
983,22,3302,"5(A,C,E,G)",919
1120,9,3301,10-11(G),919
1121,4,3302,4-5(B),919
320,12,3300,"8-9(A,C,E,G)",919
404,6,3300,"6-7(B,D,F,H)",919
506,13,3300,"12-13(A,C,G)",919
605,1,3300,"2-3(A,C,E,G)",919
981,22,3301,"5(A,C,E,G)",919
982,52,3301,"11(B,D,F,H)",919
984,51,3302,"10(B,D,F,H)",919
Soph HR,7,3300,1(A-H),919
926,1,3300,"14(A,C,E,G)",919
105,10,3300,"8-9(B,D,F,H)",920
1121,11,3302,12-13(A),920
320,1,3300,"2-3(A,C,E,G)",920
506,14,3300,"4-5(B,F,H)",920
605,8,3300,"6-7(B,D,F,H)",920
981,31,3301,"6(A,C,E,G)",920
982,51,3301,"10(B,D,F,H)",920
983,32,3302,"7(A,C,E,G)",920
984,52,3302,"11(B,D,F,H)",920
506L,14,3300,4-5(D),920
1120,11,3301,12-13(A),920
208,6,3300,"2-3(B,D,F,H)",920
380,2,3302,"4-5(A,C,E,G)",920
404,3,3300,"10-11(A,C,E,G)",920
Soph HR,8,3300,1(A-H),920
860,3,3301,"8-9(A,C,E,G)",920
926,1,3300,"14(A,C,E,G)",920
105,9,3300,"6-7(B,D,F,H)",922
1120,5,3301,6-7(G),922
1121,9,3302,10-11(G),922
215,2,3300,"2-3(B,D,F,H)",922
320,13,3300,"4-5(A,C,E,G)",922
404,4,3300,"12-13(A,C,E,G)",922
506L,14,3300,4-5(D),922
981,41,3301,"8(A,C,E,G)",922
983,42,3302,"9(A,C,E,G)",922
380,3,3301,"10-11(A,C,E,G)",922
506,14,3300,"4-5(B,F,H)",922
605,9,3300,"10-11(B,D,F,H)",922
718,10,3302,"6-7(A,C,E,G)",922
982,42,3301,"9(B,D,F,H)",922
984,41,3302,"8(B,D,F,H)",922
Soph HR,10,3300,1(A-H),922
926,1,3300,"14(A,C,E,G)",922
1121,1,3302,2-3(G),923
1120,1,3301,2-3(G),923
320,3,3300,"6-7(A,C,E,G)",923
208,5,3300,"12-13(A,C,E,G)",923
510,9,3300,"8-9(C,E,G)",923
558,3,3301,"8-9(B,D,F,H)",923
981,22,3301,"5(A,C,E,G)",923
983,51,3302,"10(A,C,E,G)",923
105,9,3300,"6-7(B,D,F,H)",923
422,1,3300,"10-11(B,D,F,H)",923
510L,9,3300,8-9(A),923
605,10,3300,"12-13(B,D,F,H)",923
880,3,3301,"10-11(A,C,E,G)",923
982,22,3301,"5(B,D,F,H)",923
984,22,3302,"5(B,D,F,H)",923
Soph HR,11,3300,1(A-H),923
926,1,3300,"14(A,C,E,G)",923
105,3,3300,"6-7(A,C,E,G)",924
226,1,3300,"2-3(A,C,E,G)",924
380,10,3302,"8-9(A,C,E,G)",924
510L,11,3300,6-7(F),924
718,1,3301,"4-5(A,C,E,G)",924
983,22,3302,"5(A,C,E,G)",924
1120,2,3301,2-3(H),924
1121,4,3302,4-5(B),924
320,4,3300,"10-11(A,C,E,G)",924
407,4,3300,"12-13(B,D,F,H)",924
510,11,3300,"6-7(B,D,H)",924
607,5,3300,"10-11(B,D,F,H)",924
981,42,3301,"9(A,C,E,G)",924
982,41,3301,"8(B,D,F,H)",924
984,42,3302,"9(B,D,F,H)",924
Soph HR,1,3300,1(A-H),924
926,1,3300,"14(A,C,E,G)",924
105,4,3300,"8-9(A,C,E,G)",925
216,4,3300,"12-13(A,C,E,G)",925
322,4,3300,"10-11(B,D,F,H)",925
511L,2,3300,4-5(H),925
718,4,3302,"2-3(B,D,F,H)",925
983,31,3302,"6(A,C,E,G)",925
1120,6,3301,6-7(H),925
1121,3,3302,4-5(A),925
226,1,3300,"2-3(A,C,E,G)",925
484,1,3300,"10-11(A,C,E,G)",925
511,2,3300,"4-5(B,D,F)",925
626,2,3300,"12-13(B,D,F,H)",925
981,31,3301,"6(A,C,E,G)",925
982,42,3301,"9(B,D,F,H)",925
984,31,3302,"6(B,D,F,H)",925
Soph HR,2,3300,1(A-H),925
926,1,3300,"14(A,C,E,G)",925
105,8,3300,"4-5(B,D,F,H)",926
208,8,3300,"6-7(B,D,F,H)",926
380,14,3302,"2-3(B,D,F,H)",926
510L,2,3300,8-9(C),926
718,3,3301,"2-3(B,D,F,H)",926
983,52,3302,"11(A,C,E,G)",926
1120,10,3301,10-11(H),926
1121,11,3302,12-13(A),926
320,2,3300,"4-5(A,C,E,G)",926
404,7,3300,"12-13(B,D,F,H)",926
510,2,3300,"8-9(A,E,G)",926
605,1,3300,"2-3(A,C,E,G)",926
981,52,3301,"11(A,C,E,G)",926
982,41,3301,"8(B,D,F,H)",926
984,52,3302,"11(B,D,F,H)",926
Soph HR,3,3300,1(A-H),926
926,1,3300,"14(A,C,E,G)",926
105,3,3300,"6-7(A,C,E,G)",927
216,5,3300,"4-5(B,D,F,H)",927
322,2,3300,"12-13(A,C,E,G)",927
511L,4,3300,10-11(F),927
806,1,3300,"14(A,C,E,G)",927
982,42,3301,"9(B,D,F,H)",927
984,42,3302,"9(B,D,F,H)",927
1120,1,3301,2-3(G),927
1121,1,3302,2-3(G),927
225,1,3300,"4-5(A,C,E,G)",927
407,4,3300,"12-13(B,D,F,H)",927
511,4,3300,"10-11(B,D,H)",927
607,4,3300,"6-7(B,D,F,H)",927
850,1,3300,"10-11(A,C,E,G)",927
981,41,3301,"8(A,C,E,G)",927
983,41,3302,"8(A,C,E,G)",927
Soph HR,4,3300,1(A-H),927
926,1,3300,"14(A,C,E,G)",927
105,7,3300,"12-13(A,C,E,G)",928
1092,3,3301,"4-5(A,C,E,G)",928
1093,2,3302,"4-5(A,C,E,G)",928
1120,8,3301,8-9(B),928
1121,8,3302,8-9(B),928
213,1,3300,"2-3(A,C,E,G)",928
320,4,3300,"10-11(A,C,E,G)",928
380,10,3302,"8-9(A,C,E,G)",928
404,5,3300,"2-3(B,D,F,H)",928
510L,8,3300,12-13(D),928
890,1,3301,"6-7(B,D,F,H)",928
983,32,3302,"7(A,C,E,G)",928
510,8,3300,"12-13(B,F,H)",928
607,5,3300,"10-11(B,D,F,H)",928
981,42,3301,"9(A,C,E,G)",928
982,22,3301,"5(B,D,F,H)",928
984,31,3302,"6(B,D,F,H)",928
Soph HR,5,3300,1(A-H),928
926,1,3300,"14(A,C,E,G)",928
105,6,3300,"12-13(A,C,E,G)",929
208,3,3300,"6-7(A,C,E,G)",929
380,14,3302,"2-3(B,D,F,H)",929
510L,11,3300,6-7(F),929
605,9,3300,"10-11(B,D,F,H)",929
982,42,3301,"9(B,D,F,H)",929
984,41,3302,"8(B,D,F,H)",929
1120,7,3301,8-9(A),929
1121,9,3302,10-11(G),929
320,13,3300,"4-5(A,C,E,G)",929
404,7,3300,"12-13(B,D,F,H)",929
510,11,3300,"6-7(B,D,H)",929
557,1,3301,"4-5(B,D,F,H)",929
718,3,3301,"2-3(B,D,F,H)",929
981,52,3301,"11(A,C,E,G)",929
983,42,3302,"9(A,C,E,G)",929
Soph HR,6,3300,1(A-H),929
926,1,3300,"14(A,C,E,G)",929
1121,1,3302,2-3(G),931
320,9,3300,"8-9(B,D,F,H)",931
506L,5,3300,6-7(C),931
806,2,3300,"14(B,D,F,H)",931
981,41,3301,"8(A,C,E,G)",931
984,22,3302,"5(B,D,F,H)",931
105,11,3300,"10-11(B,D,F,H)",931
1120,11,3301,12-13(A),931
208,2,3300,"4-5(A,C,E,G)",931
491,1,3300,"10-11(A,C,E,G)",931
506,5,3300,"6-7(A,E,G)",931
605,10,3300,"12-13(B,D,F,H)",931
880,4,3301,"4-5(B,D,F,H)",931
982,31,3301,"6(B,D,F,H)",931
983,42,3302,"9(A,C,E,G)",931
Soph HR,8,3300,1(A-H),931
926,1,3300,"14(A,C,E,G)",931
1120,8,3301,8-9(B),932
320,5,3300,"12-13(A,C,E,G)",932
404,5,3300,"2-3(B,D,F,H)",932
605,1,3300,"2-3(A,C,E,G)",932
742,1,3301,"6-7(B,D,F,H)",932
983,31,3302,"6(A,C,E,G)",932
105,8,3300,"4-5(B,D,F,H)",932
1121,3,3302,4-5(A),932
208,4,3300,"10-11(A,C,E,G)",932
380,1,3301,"4-5(A,C,E,G)",932
510,2,3300,"8-9(A,E,G)",932
510L,2,3300,8-9(C),932
718,8,3302,"10-11(B,D,F,H)",932
981,32,3301,"7(A,C,E,G)",932
982,51,3301,"10(B,D,F,H)",932
984,42,3302,"9(B,D,F,H)",932
Soph HR,9,3300,1(A-H),932
926,1,3300,"14(A,C,E,G)",932
1030,1,3301,"4-5(A,C,E,G)",933
1120,2,3301,2-3(H),933
208,4,3300,"10-11(A,C,E,G)",933
404,7,3300,"12-13(B,D,F,H)",933
505L,2,3300,10-11(F),933
982,32,3301,"7(B,D,F,H)",933
984,42,3302,"9(B,D,F,H)",933
105,3,3300,"6-7(A,C,E,G)",933
1095,2,3302,"12-13(A,C,E,G)",933
1121,6,3302,6-7(H),933
320,7,3300,"4-5(B,D,F,H)",933
380,5,3301,"8-9(B,D,F,H)",933
505,2,3300,"10-11(B,D,H)",933
605,1,3300,"2-3(A,C,E,G)",933
981,41,3301,"8(A,C,E,G)",933
983,22,3302,"5(A,C,E,G)",933
Soph HR,10,3300,1(A-H),933
926,1,3300,"14(A,C,E,G)",933
105,11,3300,"10-11(B,D,F,H)",934
1121,8,3302,8-9(B),934
511,1,3300,"4-5(A,C,E)",934
806,1,3300,"14(A,C,E,G)",934
982,42,3301,"9(B,D,F,H)",934
983,42,3302,"9(A,C,E,G)",934
984,31,3302,"6(B,D,F,H)",934
1024,1,3301,"12-13(B,D,F,H)",934
1026,1,3302,"12-13(B,D,F,H)",934
1120,6,3301,6-7(H),934
208,5,3300,"12-13(A,C,E,G)",934
322,1,3300,"6-7(A,C,E,G)",934
407,2,3300,"10-11(A,C,E,G)",934
511L,1,3300,4-5(G),934
607,3,3300,"2-3(B,D,F,H)",934
981,42,3301,"9(A,C,E,G)",934
Soph HR,11,3300,1(A-H),934
926,1,3300,"14(A,C,E,G)",934
557,2,3302,"4-5(B,D,F,H)",934
105,14,3300,"2-3(B,D,F,H)",935
1120,11,3301,12-13(A),935
1121,6,3302,6-7(H),935
208,2,3300,"4-5(A,C,E,G)",935
320,1,3300,"2-3(A,C,E,G)",935
404,7,3300,"12-13(B,D,F,H)",935
506,10,3300,"10-11(B,D,F)",935
605,7,3300,"4-5(B,D,F,H)",935
922,3,3301,"10-11(A,C,E,G)",935
983,52,3302,"11(A,C,E,G)",935
506L,10,3300,10-11(H),935
860,2,3302,"8-9(A,C,E,G)",935
981,32,3301,"7(A,C,E,G)",935
984,42,3302,"9(B,D,F,H)",935
Soph HR,1,3300,1(A-H),935
1050,2,3302,"6-7(C,G)",935
982,41,3301,"8(B,D,F,H)",935
926,1,3300,"14(A,C,E,G)",935
105,7,3300,"12-13(A,C,E,G)",936
213,4,3300,"12-13(B,D,F,H)",936
380,9,3301,"8-9(A,C,E,G)",936
505L,2,3300,10-11(F),936
718,4,3302,"2-3(B,D,F,H)",936
983,31,3302,"6(A,C,E,G)",936
1120,9,3301,10-11(G),936
1121,9,3302,10-11(G),936
322,3,3300,"4-5(B,D,F,H)",936
404,1,3300,"2-3(A,C,E,G)",936
505,2,3300,"10-11(B,D,H)",936
981,31,3301,"6(A,C,E,G)",936
982,32,3301,"7(B,D,F,H)",936
984,31,3302,"6(B,D,F,H)",936
Soph HR,2,3300,1(A-H),936
605,2,3300,"4-5(A,C,E,G)",936
926,1,3300,"14(A,C,E,G)",936
404,7,3300,"12-13(B,D,F,H)",937
1121,3,3302,4-5(A),937
320,5,3300,"12-13(A,C,E,G)",937
506L,4,3300,2-3(H),937
880,2,3301,"6-7(A,C,E,G)",937
983,51,3302,"10(A,C,E,G)",937
1050,2,3302,"6-7(C,G)",937
1120,8,3301,8-9(B),937
208,1,3300,"2-3(A,C,E,G)",937
506,4,3300,"2-3(B,D,F)",937
605,3,3300,"8-9(A,C,E,G)",937
981,51,3301,"10(A,C,E,G)",937
982,52,3301,"11(B,D,F,H)",937
984,51,3302,"10(B,D,F,H)",937
Soph HR,3,3300,1(A-H),937
105,9,3300,"6-7(B,D,F,H)",937
926,1,3300,"14(A,C,E,G)",937
1121,7,3302,8-9(A),938
380,9,3301,"8-9(A,C,E,G)",938
510,3,3300,"4-5(C,E,G)",938
806,2,3300,"14(B,D,F,H)",938
982,52,3301,"11(B,D,F,H)",938
1120,1,3301,2-3(G),938
208,6,3300,"2-3(B,D,F,H)",938
491,2,3300,"4-5(B,D,F,H)",938
510L,3,3300,4-5(A),938
605,4,3300,"10-11(A,C,E,G)",938
981,31,3301,"6(A,C,E,G)",938
983,31,3302,"6(A,C,E,G)",938
984,51,3302,"10(B,D,F,H)",938
Soph HR,4,3300,1(A-H),938
105,7,3300,"12-13(A,C,E,G)",938
926,1,3300,"14(A,C,E,G)",938
320,9,3300,"8-9(B,D,F,H)",938
105,3,3300,"6-7(A,C,E,G)",939
1121,2,3302,2-3(H),939
380,10,3302,"8-9(A,C,E,G)",939
510,6,3300,"10-11(B,D,F)",939
718,1,3301,"4-5(A,C,E,G)",939
982,22,3301,"5(B,D,F,H)",939
1120,11,3301,12-13(A),939
208,4,3300,"10-11(A,C,E,G)",939
320,8,3300,"6-7(B,D,F,H)",939
404,1,3300,"2-3(A,C,E,G)",939
510L,6,3300,10-11(H),939
605,10,3300,"12-13(B,D,F,H)",939
981,42,3301,"9(A,C,E,G)",939
983,22,3302,"5(A,C,E,G)",939
984,42,3302,"9(B,D,F,H)",939
Soph HR,5,3300,1(A-H),939
926,1,3300,"14(A,C,E,G)",939
105,7,3300,"12-13(A,C,E,G)",940
1121,10,3302,10-11(H),940
380,7,3301,"10-11(B,D,F,H)",940
506,9,3300,"8-9(B,D,F)",940
718,4,3302,"2-3(B,D,F,H)",940
982,32,3301,"7(B,D,F,H)",940
1120,3,3301,4-5(A),940
208,7,3300,"4-5(B,D,F,H)",940
320,3,3300,"6-7(A,C,E,G)",940
404,3,3300,"10-11(A,C,E,G)",940
506L,9,3300,8-9(H),940
605,1,3300,"2-3(A,C,E,G)",940
981,42,3301,"9(A,C,E,G)",940
983,41,3302,"8(A,C,E,G)",940
984,32,3302,"7(B,D,F,H)",940
Soph HR,6,3300,1(A-H),940
926,1,3300,"14(A,C,E,G)",940
105,6,3300,"12-13(A,C,E,G)",941
1121,4,3302,4-5(B),941
226,1,3300,"2-3(A,C,E,G)",941
322,4,3300,"10-11(B,D,F,H)",941
380,5,3301,"8-9(B,D,F,H)",941
407,4,3300,"12-13(B,D,F,H)",941
511,5,3300,"10-11(A,C,G)",941
511L,5,3300,10-11(E),941
605,2,3300,"4-5(A,C,E,G)",941
845,1,3301,"6-7(B,D,F,H)",941
846,1,3302,"6-7(B,D,F,H)",941
982,22,3301,"5(B,D,F,H)",941
984,42,3302,"9(B,D,F,H)",941
1120,5,3301,6-7(G),941
981,41,3301,"8(A,C,E,G)",941
983,31,3302,"6(A,C,E,G)",941
Soph HR,7,3300,1(A-H),941
926,1,3300,"14(A,C,E,G)",941
